Auction_key,Auction_class,Bid_class,Claim_price,Appraisal_company,Appraisal_date,Auction_count,Auction_miscarriage_count,Total_land_gross_area,Total_land_real_area,Total_land_auction_area,Total_building_area,Total_building_auction_area,Total_appraisal_price,Minimum_sales_price,First_auction_date,Final_auction_date,Final_result,Creditor,addr_do,addr_si,addr_dong,addr_li,addr_san,addr_bunji1,addr_bunji2,addr_etc,Apartment_usage,Preserve_regist_date,Total_floor,Current_floor,Specific,Share_auction_YorN,road_name,road_bunji1,road_bunji2,Close_date,Close_result,point.y,point.x,Hammer_price
2648,임의,일반,0.7,금정감정,2017-01-23 00:00:00,2,1,5965.1,23.3,23.3,59.06,59.06,1.47,1.176,2017-06-13 00:00:00,2017-07-18 00:00:00,낙찰,Private,부산,기장군,기장읍,서부리,N,402.0,,이진테마빌 101동 11층 1110호,Apartment,2001-01-03 00:00:00,22,11,,N,배산로8번길,51.0,,2017-09-20 00:00:00,배당,35.25123789999999,129.20958240000002,1.37699
2132,임의,일반,2.52,혜림감정,2016-09-12 00:00:00,1,0,33236.0,43.61,43.61,84.99,84.99,2.31,2.31,2017-03-10 00:00:00,2017-03-10 00:00:00,낙찰,경남은행,부산,북구,만덕동,,N,943.0,1.0,상록한신휴플러스 209동 8층 804호,Apartment,2006-04-24 00:00:00,15,8,,N,함박봉로140번길,16.0,,2017-05-18 00:00:00,배당,35.20433320000001,129.0320724,2.40001
2606,강제,일반,0.0635159,부경감정,2016-12-06 00:00:00,2,1,5090.0,34.69,34.69,49.86,49.86,0.75,0.6,2017-04-17 00:00:00,2017-05-29 00:00:00,낙찰,금정기업(주),부산,남구,용호동,,N,537.0,11.0,삼성맨션 2동 2층 211호,Apartment,1989-01-30 00:00:00,5,2,,N,용호로232번길,49.0,,2017-08-22 00:00:00,배당,35.1122299,129.1086595,0.6759999999999999
2530,임의,일반,1.00769476,명장감정,2016-04-28 00:00:00,1,0,59189.4,26.83,26.83,59.82,59.82,2.72,2.72,2016-09-06 00:00:00,2016-09-06 00:00:00,낙찰,삼성화재해상보험,부산,해운대구,좌동,,N,1396.0,,대림 109동 15층 1501호,Apartment,1997-01-22 00:00:00,20,15,,N,대천로103번길,47.0,,2016-10-26 00:00:00,배당,35.1786807,129.17302890000002,3.42
1877,임의,일반,0.15,혜인감정,2015-12-09 00:00:00,2,1,59376.4,42.05,42.05,84.34,84.34,2.8,2.24,2016-05-25 00:00:00,2016-07-20 00:00:00,낙찰,Private,부산,북구,화명동,,N,2322.0,,수정강변타운 103동 22층 2203호,Apartment,2001-09-07 00:00:00,24,22,,N,학사로17번길,31.0,,2016-09-21 00:00:00,배당,35.221826,129.0071226,2.84811
2004,강제,개별,8.0,국제감정,2016-04-15 00:00:00,2,1,18879.0,53.73,53.73,115.74,115.74,2.43,1.944,2016-08-31 00:00:00,2016-09-28 00:00:00,낙찰,전문건설공제조합,부산,영도구,청학동,,N,489.0,30.0,",-31 영도원우엔리치빌 103동 17층 1702호",Apartment,2004-07-28 00:00:00,18,17,,N,조내기로,38.0,,2017-05-10 00:00:00,배당,35.085508399999995,129.0622945,2.44
2058,임의,일반,0.8057733,드림감정,2016-06-30 00:00:00,3,2,641.3,37.58,37.58,81.41,81.41,1.33,0.8512,2016-11-28 00:00:00,2017-02-01 00:00:00,낙찰,한국주택금융공사,부산,북구,구포동,,N,1242.0,6.0,전망좋은방 2층 202호,Apartment,2004-10-22 00:00:00,8,2,,N,시랑로185번길,57.0,,2017-04-06 00:00:00,배당,35.1973126,129.01535420000002,1.0888888
2581,임의,일반,13.0,문일감정,2016-09-20 00:00:00,2,1,18141.9,44.7,44.7,217.95,217.95,17.0,13.6,2016-12-29 00:00:00,2017-03-02 00:00:00,낙찰,광안신협,부산,해운대구,우동,,N,1410.0,,트럼프월드마린 B동 13층 1301호,Apartment,2007-06-20 00:00:00,42,13,,N,마린시티2로,47.0,,2017-04-26 00:00:00,배당,35.1551451,129.1437662,14.56
2516,임의,일반,16.2,부일감정,2016-03-31 00:00:00,2,1,6904.0,33.86,33.86,238.34,238.34,17.48,13.984000000000002,2016-11-14 00:00:00,2016-12-12 00:00:00,낙찰,국민은행,부산,수영구,남천동,,N,323.0,,남천엑슬루타워 42층 102-4201호,Apartment & Stores,2012-08-01 00:00:00,43,42,,N,황령대로473번길,15.0,,2017-02-21 00:00:00,배당,35.140075,129.1065639,14.5
2751,임의,일반,0.3,BNK감정,2017-04-11 00:00:00,2,1,44588.8,38.86,38.86,59.94,59.94,1.56,1.248,2017-08-23 00:00:00,2017-09-20 00:00:00,낙찰,Private,부산,강서구,지사동,,N,1184.0,1.0,지사금강펜테리움 114동 6층 605호,Apartment,2013-11-28 00:00:00,18,6,,N,과학산단2로20번길,69.0,,2017-12-06 00:00:00,배당,35.151719899999996,128.8376961,1.26
2303,강제,일반,0.12428277,금정감정,2016-10-24 00:00:00,2,1,656.8,36.7,18.35,77.01,38.51,0.78,0.624,2017-08-08 00:00:00,2017-09-12 00:00:00,낙찰,신용보증재단,부산,영도구,영선동3가,,N,56.0,,신풍 4층 506호,Apartment & Stores,1984-12-29 00:00:00,4,4,,Y,남항서로70번길,99.0,,2017-11-23 00:00:00,배당,35.0853322,129.0402062,0.73
2314,임의,일반,1.4037992,한마음감정,2016-12-14 00:00:00,1,0,6496.0,22.24,22.24,59.71,59.71,1.41,1.41,2017-06-02 00:00:00,2017-06-02 00:00:00,낙찰,현대캐피탈,부산,금정구,서동,,N,228.0,1.0,",597-3, 금사동 561-2,-3 서동삼한여명 1층 112호",Apartment,1997-09-26 00:00:00,19,1,,N,중군진로,25.0,,2017-08-30 00:00:00,배당,35.2128474,129.1090923,1.5
1870,임의,일반,3.53196253,대한감정,2015-12-03 00:00:00,2,1,210001.6,117.09,117.09,183.54,183.54,4.49,3.592,2016-05-04 00:00:00,2016-06-01 00:00:00,낙찰,부산은행,부산,사하구,다대동,,N,1624.0,,", 1625, 1627, 1628, 1629, 1630, 1634, 1635 롯데캐슬몰운대 301동 10층 1002호",Apartment,2008-01-10 00:00:00,20,10,,N,다대낙조2길,100.0,,2016-08-03 00:00:00,배당,35.05669570000001,128.9656588,4.183999
2370,임의,일반,0.8640000000000001,대우감정,2017-03-04 00:00:00,1,0,2628.0,19.01,19.01,59.6,59.6,2.07,2.07,2018-01-30 00:00:00,2018-01-30 00:00:00,낙찰,국민은행,부산,서구,서대신동3가,,N,566.0,5.0,구덕자유 12층 1201호,Apartment,1996-06-14 00:00:00,21,12,,N,망양로33번길,27.0,,2018-04-26 00:00:00,배당,35.113569700000006,129.0125621,2.0701
2054,임의,일반,2.46071767,대일감정,2016-06-13 00:00:00,2,1,18411.2,40.02,40.02,88.8,88.8,2.25,1.8,2016-10-27 00:00:00,2016-11-24 00:00:00,낙찰,Private,부산,영도구,대평동1가,,N,1.0,,대동대교맨션 1동 11층 1105호,Apartment & Stores,1980-09-29 00:00:00,11,11,,N,대평로,16.0,,2017-02-02 00:00:00,배당,35.091462299999996,129.0361513,2.350009
2341,임의,일반,0.19846843,문일감정,2017-02-06 00:00:00,2,1,5023.0,34.35,34.35,113.64,113.64,2.34,1.8719999999999999,2017-10-12 00:00:00,2017-11-16 00:00:00,낙찰,우리은행,부산,사하구,감천동,,N,682.0,1.0,감천현대 101동 3층 310호,Apartment,1994-11-10 00:00:00,20,3,,N,감천로,38.0,,2018-01-29 00:00:00,배당,35.0905794,128.9965374,2.0277700000000003
2330,강제,일반,0.08798198,명신감정,2017-01-19 00:00:00,2,1,5818.0,31.68,31.68,72.02,72.02,1.45,1.16,2017-11-21 00:00:00,2017-12-26 00:00:00,낙찰,삼성카드,부산,사상구,모라동,,N,421.0,,학산그린타운 2동 7층 704호,Apartment,1993-11-30 00:00:00,11,7,,N,모라로,136.0,20.0,2018-03-08 00:00:00,배당,35.18534529999999,128.99354830000001,1.35
2021,임의,일반,5.53495407,문일감정,2016-05-11 00:00:00,1,0,267676.8,51.2,51.2,115.03,115.03,5.2,5.2,2016-10-21 00:00:00,2016-10-21 00:00:00,낙찰,진주저축은행,부산,북구,화명동,,N,2324.0,,화명롯데캐슬카이저 502동 35층 3501호,Apartment,2013-06-28 00:00:00,35,35,,N,금곡대로,166.0,,2016-12-20 00:00:00,배당,35.222163099999996,129.0117501,5.679999
2108,강제,일반,0.64746526,대화감정,2016-08-03 00:00:00,1,0,48890.0,43.0,43.0,84.98,84.98,1.83,1.83,2017-03-08 00:00:00,2017-03-08 00:00:00,낙찰,희망모아유동화전문,부산,부산진구,당감동,,N,791.0,,국제백양 4동 6층 602호,Apartment,1995-03-18 00:00:00,15,6,,N,백양관문로,104.0,,2017-05-17 00:00:00,배당,35.1684256,129.0284943,2.06811
2258,강제,일반,0.91921775,부경감정,2016-03-02 00:00:00,1,0,3696.4,21.75,21.75,51.08,51.08,1.59,1.59,2016-06-28 00:00:00,2016-06-28 00:00:00,낙찰,기술신용보증기금,부산,동래구,수안동,,N,10.0,1.0,수안 A동 3층 319호,Apartment,1976-02-28 00:00:00,5,3,,N,명륜로45번길,31.0,,2016-09-08 00:00:00,배당,35.19858499999999,129.08226340000002,1.703
2337,임의,일반,0.87685045,가화감정,2017-01-19 00:00:00,2,1,511.0,13.98,13.98,51.58,51.58,1.61,1.288,2017-10-27 00:00:00,2017-12-01 00:00:00,낙찰,부산성의신협,부산,부산진구,부암동,,N,121.0,9.0,서면센트리움 7층 704호,Apartment & Stores,2012-08-13 00:00:00,10,7,,N,신천대로220번길,15.0,,2018-02-21 00:00:00,배당,35.161356299999994,129.050907,1.56993733
2447,임의,일반,1.50606,혜림감정,2015-09-25 00:00:00,1,0,170512.4,76.7,76.7,171.68,171.68,6.2,6.2,2016-06-07 00:00:00,2016-06-07 00:00:00,낙찰,SK건설,부산,남구,용호동,,N,944.0,,오륙도SKVIEW 110동 22층 2204호,Apartment,2008-12-02 00:00:00,23,22,,N,오륙도로,85.0,,2016-07-27 00:00:00,배당,35.102869899999995,129.1190348,6.655
2713,임의,일반,2.62642171,중앙감정,2017-04-19 00:00:00,2,1,3874.0,16.54,16.54,121.52,121.52,4.5,3.6,2017-08-24 00:00:00,2017-09-21 00:00:00,낙찰,부산시수협,부산,서구,암남동,,N,257.0,1.0,외16 송도탑스빌 11층 1102호,Apartment & Stores,2000-07-20 00:00:00,33,11,,N,충무대로,56.0,,2017-11-23 00:00:00,배당,35.07794570000001,129.0187986,3.77559999
2065,임의,일반,0.73,삼보감정,2016-07-04 00:00:00,1,0,42175.7,23.13,23.13,45.72,45.72,1.06,1.06,2016-11-15 00:00:00,2016-11-15 00:00:00,낙찰,Private,부산,금정구,부곡동,,N,958.0,,부곡늘푸른 116동 9층 904호,Apartment,1991-07-10 00:00:00,15,9,,N,동현로,67.0,,2017-01-26 00:00:00,배당,35.222781,129.0966081,1.0659999999999998
2347,임의,일반,1.26995599,한신감정,2017-02-07 00:00:00,2,1,4264.0,45.53,45.53,78.33,78.33,1.02,0.816,2017-12-07 00:00:00,2018-01-11 00:00:00,낙찰,하나은행,부산,서구,암남동,,Y,26.0,2.0,송도힐타운 2층 207호,Apartment,1997-03-18 00:00:00,15,2,"건축법상 미사용승인 건물로 건축물 대장 없음, 공용부분 면적 확인하지 못함",N,천해로13번라길,56.0,,2018-04-19 00:00:00,배당,35.080606599999996,129.0185712,0.84321
1918,강제,일반,1.82,혜인감정,2016-01-23 00:00:00,2,1,11134.0,36.16,36.16,84.78,84.78,1.69,1.3519999999999999,2016-05-25 00:00:00,2016-06-22 00:00:00,낙찰,Private,부산,서구,암남동,,N,64.0,2.0,송도정림비치타운 101동 2층 202호,Apartment,1993-04-07 00:00:00,15,2,,N,감천로,271.0,,2016-08-31 00:00:00,배당,35.0813511,129.0171797,1.527
2276,강제,일괄,1.1625903999999998,제일감정,2016-06-07 00:00:00,2,1,4121.0,27.56,27.56,84.92,84.92,1.74,1.392,2016-12-01 00:00:00,2017-01-05 00:00:00,낙찰,주택도시보증공사,부산,사상구,주례동,,N,991.0,,",-1,-2,-3,-4 주례제일타워맨션 5층 506호",Apartment,1993-10-18 00:00:00,22,5,"*주감중학교남동측인근
*부근아파트단지및단독주택,소규모점포,신축중인아파트단지등형성
*차량접근가능
*인근시내버스(정)소재
*대중교통사정보통
*부정형토지
*단지내가로망확보",N,백양대로506번길,15.0,,2017-02-28 00:00:00,배당,35.155190600000005,128.99644640000002,1.86666666
2233,임의,일반,0.22714285,삼창감정,2017-01-03 00:00:00,1,0,2481.0,21.77,21.77,62.44,62.44,2.56,2.56,2017-11-21 00:00:00,2017-11-21 00:00:00,낙찰,Private,부산,부산진구,범전동,,N,43.0,4.0,부산시영 1동 3층 306호,Apartment,1986-11-14 00:00:00,6,3,,N,범양로,6.0,,2018-02-01 00:00:00,배당,35.1661478,129.0620437,3.49999
2451,강제,일반,0.77530951,신라감정,2015-10-17 00:00:00,2,1,1927.0,37.95,5.84,52.01,8.0,0.145,0.11599999999999999,2016-05-02 00:00:00,2016-05-30 00:00:00,낙찰,상록수제일차유동화전문,부산,남구,문현동,,N,238.0,5.0,금호천지 4층 401호,Apartment,1985-11-26 00:00:00,5,4,,Y,수영로39번가길,71.0,24.0,2016-08-02 00:00:00,배당,35.1392236,129.0752852,0.1276
2068,강제,일반,2.75,미르감정,2016-07-03 00:00:00,1,0,40136.0,69.65,69.65,174.19,174.19,2.78,2.78,2016-10-27 00:00:00,2016-10-27 00:00:00,낙찰,유원상사,부산,부산진구,부암동,,N,560.0,14.0,",-19,-20 협성피닉스타운 101동 11층 1105호",Apartment,1993-12-30 00:00:00,15,11,,N,당감로,118.0,,2016-12-29 00:00:00,배당,35.172866,129.0370508,2.8367
1821,임의,일반,1.0374427,제일감정,2015-09-11 00:00:00,3,1,24634.3,48.64,48.64,50.04,50.04,1.6,1.6,2015-12-16 00:00:00,2016-07-27 00:00:00,낙찰,현대라이프생명보험,부산,동래구,안락동,,N,1229.0,2.0,",1230 안락시영 7동 1층 110호",Apartment,1985-12-19 00:00:00,5,1,,N,안락로101번길,16.0,,2016-09-28 00:00:00,배당,35.2005429,129.108653,1.63
2312,임의,일반,1.11065604,RB감정,2016-12-15 00:00:00,2,1,25936.2,76.28,76.28,56.88,56.88,1.4,1.12,2017-12-07 00:00:00,2018-01-11 00:00:00,낙찰,현대캐피탈,부산,부산진구,개금동,,N,1.0,9.0,개금우드빌 114동 14층 1405호,Apartment,1994-07-25 00:00:00,20,14,,N,백양관문로77번길,56.0,,2018-03-29 00:00:00,배당,35.16312360000001,129.0262435,1.2899
2668,임의,일반,0.284167,BNK감정,2017-04-06 00:00:00,1,0,1838.0,18.38,18.38,44.96,44.96,0.48,0.48,2017-10-23 00:00:00,2017-10-23 00:00:00,낙찰,Private,부산,남구,대연동,,N,1781.0,80.0,중앙 1동 5층 50호,Apartment,1971-09-24 00:00:00,5,5,,N,수영로49번나길,51.0,,2018-01-16 00:00:00,배당,35.137761299999994,129.0765245,0.53199
2465,임의,일반,1.32855209,태화감정,2015-12-18 00:00:00,2,1,6715.2,43.42,43.42,84.33,84.33,1.51,1.208,2016-05-03 00:00:00,2016-05-31 00:00:00,낙찰,의령농협,부산,해운대구,반송동,,N,883.0,,반송삼한3차 301동 17층 1703호,Apartment,1999-12-01 00:00:00,24,17,,N,신반송로,96.0,,2016-07-20 00:00:00,배당,35.2281216,129.164393,1.4511777
2234,임의,일반,5.52,삼보감정,2017-01-09 00:00:00,2,1,19416.0,86.06,86.06,182.68,182.68,4.85,3.88,2017-10-11 00:00:00,2017-11-15 00:00:00,낙찰,신한은행,부산,부산진구,연지동,,N,1.0,,연지청구 105동 13층 1302호,Apartment,2000-08-10 00:00:00,24,13,,N,성지로62번길,10.0,,2018-01-11 00:00:00,배당,35.175767,129.0562763,4.38968
2605,임의,일반,0.22876039999999997,연산감정,2016-12-11 00:00:00,1,0,2123.0,42.75,42.75,53.85,53.85,0.7,0.7,2017-04-17 00:00:00,2017-04-17 00:00:00,낙찰,용당동(새),부산,남구,용당동,,N,253.0,,",263 신선맨션 나동 3층 304호",Apartment,1991-05-17 00:00:00,5,3,,N,신선로337번길,86.0,14.0,2017-07-18 00:00:00,배당,35.1142533,129.0917474,0.784199
2329,임의,일반,0.7,삼일감정,2017-02-01 00:00:00,2,1,67905.6,52.69,52.69,84.98,84.98,2.96,2.3680000000000003,2017-11-02 00:00:00,2017-12-07 00:00:00,낙찰,Private,부산,강서구,명지동,,N,3234.0,,명지두산위브포세이돈 110동 11층 1102호,Apartment,2013-04-12 00:00:00,15,11,,N,명지오션시티11로,22.0,,2018-01-24 00:00:00,배당,35.0825148,128.89776080000001,3.008
2597,임의,일반,2.46207523,통일감정,2016-11-08 00:00:00,1,0,25410.0,63.7,63.7,164.34,164.34,3.58,3.58,2017-05-11 00:00:00,2017-05-11 00:00:00,낙찰,부산원광신협,부산,남구,대연동,,N,245.0,23.0,삼익그린타운 103동 4층 401호,Apartment,2001-03-24 00:00:00,25,4,,N,황령대로319번가길,142.0,,2017-07-26 00:00:00,배당,35.1522297,129.0874909,3.7358999
1802,임의,일반,0.25,미르감정,2015-02-09 00:00:00,2,1,470.5,21.3,21.3,41.68,41.68,0.65,0.52,2016-03-31 00:00:00,2016-04-28 00:00:00,낙찰,Private,부산,사하구,하단동,,N,510.0,27.0,화천 1층 102호,Apartment,1982-02-04 00:00:00,3,1,,N,낙동대로486번길,7.0,,2016-06-28 00:00:00,배당,35.1083372,128.96785,0.5858
2138,임의,일반,1.4183183000000001,연산감정,2016-09-22 00:00:00,2,1,4199.0,35.44,35.44,84.72,84.72,1.88,1.504,2017-02-01 00:00:00,2017-03-08 00:00:00,낙찰,부산시수협,부산,부산진구,초읍동,,N,402.0,1.0,",-10 창신그린힐 1호동 12층 1202호",Apartment,2000-09-01 00:00:00,14,12,,N,성지로114번길,59.0,,2017-05-17 00:00:00,배당,35.181739799999995,129.0544746,1.7805
2044,임의,일반,3.8774954,희감정,2016-06-03 00:00:00,2,1,23715.5,63.87,63.87,142.58,142.58,5.4,4.32,2016-09-28 00:00:00,2016-10-26 00:00:00,낙찰,수정5동(새),부산,연제구,거제동,,N,1506.0,,",1505 푸르지오 103동 21층 2103호",Apartment,2011-02-16 00:00:00,27,21,,N,아시아드대로22번길,36.0,,2016-12-27 00:00:00,배당,35.18771179999999,129.0713904,5.56379
1839,임의,일반,0.23,대일감정,2015-11-05 00:00:00,3,1,8243.0,40.39,40.39,50.99,50.99,0.8,0.64,2016-03-18 00:00:00,2016-06-10 00:00:00,낙찰,Private,부산,사상구,학장동,,N,574.0,23.0,정남파크맨션 가동 4층 403호,Apartment,1985-12-26 00:00:00,5,4,,N,대동로140번길,26.0,,2016-08-12 00:00:00,배당,35.1388537,128.98218400000002,0.7222
2509,임의,일반,0.9,국제감정,2016-03-15 00:00:00,1,0,10257.0,40.6,20.3,84.57,42.28,1.17,1.17,2016-12-20 00:00:00,2016-12-20 00:00:00,낙찰,찬호론대부,부산,기장군,기장읍,대라리,N,251.0,,이진캐스빌골드 202동 4층 403호,Apartment,2005-01-07 00:00:00,20,4,공유자우선매수권행사남용제한,Y,대청로,7.0,,2017-02-22 00:00:00,배당,35.2384897,129.2109286,1.2
2322,임의,일반,1.1180732,국제감정,2016-12-28 00:00:00,2,1,75406.0,37.87,37.87,75.57,75.57,1.52,1.216,2017-08-23 00:00:00,2017-09-27 00:00:00,낙찰,고려저축은행,부산,북구,만덕동,,N,216.0,7.0,그린코아 602동 1층 101호,Apartment,1991-02-13 00:00:00,15,1,,N,덕천로234번길,47.0,,2017-11-29 00:00:00,배당,35.20764050000001,129.0298354,1.3897
2737,임의,일반,0.0,정명감정,2017-06-23 00:00:00,2,1,27046.5,23.1,23.1,59.84,59.84,1.54,1.232,2017-10-24 00:00:00,2017-11-21 00:00:00,낙찰,Private,부산,북구,만덕동,,N,925.0,1.0,동원 106동 15층 1512호,Apartment,1993-01-12 00:00:00,15,15,,N,덕천로234번길,7.0,,2018-01-23 00:00:00,배당,35.2097246,129.0306861,1.4789999
1809,임의,일반,0.71991472,명신감정,2015-07-06 00:00:00,2,1,15695.4,25.63,25.63,84.87,84.87,2.8,2.24,2016-03-31 00:00:00,2016-04-28 00:00:00,낙찰,한국외환은행,부산,금정구,부곡동,,N,235.0,5.0,우신뉴타운 102동 17층 1710호,Apartment,1995-05-09 00:00:00,24,17,,N,중앙대로1667번길,8.0,,2016-06-28 00:00:00,배당,35.23407849999999,129.0906005,2.8299990000000004
2640,강제,개별,1.02,극동감정,2016-12-02 00:00:00,3,1,228.0,12.24,12.24,44.75,44.75,1.7,1.36,2017-04-06 00:00:00,2017-07-20 00:00:00,낙찰,Private,부산,수영구,광안동,,N,691.0,10.0,동진프라임빌 1동 8층 802호,Apartment & Stores,2013-09-24 00:00:00,10,8,,N,광서로,5.0,6.0,2017-09-27 00:00:00,배당,35.1638441,129.1137649,1.6283
2700,임의,일반,4.06,금정감정,2017-03-20 00:00:00,2,1,26420.0,58.19,58.19,131.98,131.98,3.04,2.432,2017-09-20 00:00:00,2017-10-25 00:00:00,낙찰,하나은행,부산,사상구,엄궁동,,N,669.0,2.0,엄궁대림 103동 21층 2103호,Apartment,1999-09-07 00:00:00,25,21,,N,엄궁로,158.0,,2017-12-28 00:00:00,배당,35.1291519,128.9782313,2.80962
2735,임의,일반,1.63016313,내외감정,2017-06-13 00:00:00,2,1,107277.0,51.58,51.58,115.53,115.53,2.67,2.136,2017-11-29 00:00:00,2018-01-10 00:00:00,낙찰,SC은행,부산,사하구,다대동,,N,120.0,1.0,",300-3 다대포현대 104동 18층 1809호",Apartment,1993-11-25 00:00:00,25,18,,N,다대로,473.0,,2018-03-14 00:00:00,배당,35.0611271,128.9781071,2.18
1894,강제,일반,0.21771094,한마음감정,2016-01-08 00:00:00,2,1,32474.0,47.49,47.49,131.88,131.88,2.3,1.84,2016-04-27 00:00:00,2016-05-25 00:00:00,낙찰,신한카드,부산,사상구,학장동,,N,573.0,1.0,",-5 학장반도보라타운 108동 14층 1401호",Apartment,1994-10-15 00:00:00,21,14,,N,대동로,98.0,,2016-07-08 00:00:00,배당,35.1375552,128.97907560000002,2.18999999
1791,강제,개별,10.87,대한감정,2012-06-11 00:00:00,6,5,532.0,16.65,16.65,98.08,98.08,2.28745632,1.1711799999999999,2013-07-04 00:00:00,2016-04-29 00:00:00,낙찰,Private,부산,동래구,낙민동,,N,236.0,,",237-2 삼주 12층 1201호",Apartment & Stores,1111-11-11 00:00:00,15,12,"**1차감정: 220,000,000",N,0,,,2017-06-29 00:00:00,배당,35.20111160000001,129.08868710000002,1.23
2307,임의,일반,0.32756448,하나감정,2016-11-11 00:00:00,2,1,25416.0,29.87,29.87,49.98,49.98,0.95,0.76,2017-08-24 00:00:00,2017-09-28 00:00:00,낙찰,중소기업은행,부산,사하구,구평동,,N,17.0,,구평1차자유 105동 7층 705호,Apartment,1999-04-02 00:00:00,19,7,,N,을숙도대로709번길,31.0,,2017-12-13 00:00:00,배당,35.088138799999996,128.9852353,0.8379
1818,임의,일반,0.95892549,혜인감정,2015-09-08 00:00:00,2,0,44090.7,33.41,33.41,73.08,73.08,2.0,2.0,2016-07-21 00:00:00,2016-09-22 00:00:00,낙찰,한국외환은행,부산,금정구,구서동,,N,1027.0,1.0,",1030-2,1034-1 구서우성 6동 8층 801호",Apartment,1995-03-02 00:00:00,13,8,,N,구서중앙로,52.0,,2016-11-30 00:00:00,배당,35.25639310000001,129.0854841,2.136
2630,임의,일반,1.27268274,BNK감정,2016-06-28 00:00:00,1,0,4100.0,42.3,42.3,84.75,84.75,1.84,1.84,2016-12-20 00:00:00,2017-02-28 00:00:00,낙찰,현대캐피탈,부산,남구,대연동,,N,255.0,9.0,장백2차 1동 6층 603호,Apartment,2005-11-21 00:00:00,12,6,,N,황령대로319번길,110.0,,2017-05-10 00:00:00,배당,35.1490733,129.09028,1.84884
2523,임의,일반,1.98354664,부경감정,2016-04-20 00:00:00,1,0,23427.5,28.79,28.79,76.06,76.06,2.36,2.36,2016-10-20 00:00:00,2016-10-20 00:00:00,낙찰,IBK캐피탈,부산,해운대구,재송동,,N,1048.0,3.0,센텀우신골든빌 106동 6층 603호,Apartment,2006-11-16 00:00:00,17,6,,N,재반로125번길,30.0,,2016-12-19 00:00:00,배당,35.19025590000001,129.1249859,2.61699
